B.1	1051844	2.0
B.1	1047717	2.0
B.1	2610853	2.0
B.1	6045604	2.0
B.1	4809176	2.0
B.1	8087471	2.0
B.1	1951652	2.0
B.1	3534026	0.0
B.1	2609945	0.0
B.1	331902	0.0
B.1	8063169	0.0
B.1	4888499	0.0
B.1	2728862	0.0
B.1	6058325	0.0
B.1	7553914	0.0
B.1	3679687	0.0
B.1	3033110	0.0
B.1	2981284	3.0
B.1	2315434	1.0
B.1	5029175	1.0
B.1	7017169	1.0
B.1	7126464	1.0
B.1	8047696	0.0
B.1	1964062	0.0
B.1	137778	0.0
B.1	1924124	1.0
B.1	8473820	0.0
B.1	8745333	0.0
B.1	2293376	0.0
B.1	5029214	1.0
B.1	3068588	2.0
B.1	5731453	1.0
B.1	1321261	0.0
B.1	7719	0.0
B.1	8439357	0.0
B.1	8160452	0.0
B.1	8232955	0.0
B.1	2733942	0.0
B.1	4231228	0.0
B.1	6557891	0.0
B.1	525669	0.0
B.1	8386688	0.0
B.1	2546357	0.0
B.1	6283611	0.0
B.1	7166482	0.0
B.1	4978787	0.0
B.1	5944325	0.0
B.1	3991271	0.0
B.1	4864427	0.0
B.1	1936903	0.0
B.1	8946	0.0
B.1	1545637	0.0
B.1	9153002	0.0
B.1	1166848	0.0
B.1	2382504	0.0
B.1	1850876	0.0
B.1	9046155	0.0
B.1	1479451	0.0
B.1	5562454	0.0
B.1	1249457	0.0
B.1	2042463	0.0
B.1	4440774	0.0
B.1	4990568	0.0
B.1	968493	0.0
B.1	8815722	0.0
B.1	7959701	0.0
B.1	4792966	0.0
B.1	6118127	0.0
B.1	1246253	0.0
B.1	4642314	0.0
B.1	1006884	0.0
B.1	3559908	0.0
B.1	6992879	0.0
B.1	3075288	0.0
B.1	3358688	0.0
B.1	8204242	0.0
B.1	9082688	0.0
B.1	3167096	0.0
B.1	236453	0.0
B.1	9102605	0.0
B.1	9295913	0.0
B.1	2610852	0.0
B.1	4577257	0.0
B.1	4018907	0.0
B.1	4173058	0.0
B.1	2981297	0.0
B.1	7259613	0.0
B.1	8149234	0.0
B.1	5231999	2.0
B.1	8107881	2.0
B.1	3568466	1.0
B.1	5785442	2.0
B.1	521261	1.0
B.1	7523566	0.0
B.1	3458603	1.0
B.1	6777784	0.0
B.1	3383625	1.0
B.1	5817236	0.0
B.1	6705791	0.0
B.1	8854094	1.0
B.1	7636039	1.0
B.1	8167942	1.0
B.1	3953463	0.0
B.1	1042051	1.0
B.1	8291966	0.0
B.1	721362	0.0
B.1	24140	0.0
B.1	1746463	0.0
B.1	679460	0.0
B.1	190538	0.0
